,Date,Adilabad_Temp,Adilabad_Upper_Limit,Adilabad_Lower_Limit,Adilabad_HeatWave,Karimnagar_Temp,Karimnagar_Upper_Limit,Karimnagar_Lower_Limit,Karimnagar_HeatWave,Khammam_Temp,Khammam_Upper_Limit,Khammam_Lower_Limit,Khammam_HeatWave,Nizamabad_Temp,Nizamabad_Upper_Limit,Nizamabad_Lower_Limit,Nizamabad_HeatWave,Warangal_Temp,Warangal_Upper_Limit,Warangal_Lower_Limit,Warangal_HeatWave
0,30-09-2022,31.88487,35.22321547,28.54652559,0,32.052147,34.55493426,29.54935957,0,34.98861,37.31049676,32.66672187,0,31.20318,34.4497361,27.95662452,0,35.300175,43.96132661,26.63902282,2
1,01-10-2022,31.881838,35.22003077,28.54364492,0,32.052452,34.55512546,29.54977871,0,34.960014,37.28179606,32.63823263,0,31.494152,34.74056002,28.24774412,0,35.32218,43.9829392,26.66142421,2
2,02-10-2022,31.860432,35.19847342,28.52238992,0,31.891212,34.3937725,29.38865242,0,34.78039,37.10206826,32.45871512,0,31.332174,34.57843523,28.08591337,0,35.229443,43.88980788,26.56907732,2
3,03-10-2022,31.859539,35.19743045,28.52164762,0,31.791256,34.29370328,29.28880862,0,34.11665,36.43822164,31.79507762,0,30.792437,34.03855133,27.54632187,0,35.412605,44.07258054,26.75263003,2
4,04-10-2022,31.841833,35.17957504,28.50409119,0,31.74349,34.24582548,29.24115496,0,34.299465,36.62093322,31.97799714,0,31.226112,34.47208172,27.98014301,0,35.498085,44.15767243,26.83849761,2
5,05-10-2022,31.842506,35.18009969,28.50491313,0,31.64918,34.15140328,29.14695564,0,34.78129,37.1026528,32.4599235,0,30.764301,34.0101261,27.5184765,0,35.534504,44.19370569,26.87530218,2
6,06-10-2022,31.836533,35.17397807,28.49908712,0,31.744595,34.24670758,29.24248157,0,34.83468,37.1559405,32.5134168,0,30.663574,33.90925527,27.41789316,0,35.546154,44.20497231,26.88733574,2
7,07-10-2022,31.83397,35.17126763,28.4966706,0,32.14865,34.65065395,29.64664829,0,34.69302,37.0141795,32.37186023,0,31.197336,34.44287433,27.95179806,0,35.405117,44.06355404,26.74668003,2
8,08-10-2022,31.837177,35.17432967,28.50002488,0,31.824493,34.32638669,29.32260012,0,34.84458,37.16563961,32.5235236,0,30.748667,33.9940628,27.50327073,0,35.7082,44.36625645,27.05014064,2
9,09-10-2022,31.845053,35.18205984,28.5080456,0,32.163414,34.66519837,29.66162963,0,34.999226,37.32018258,32.67826865,0,30.978416,34.2236712,27.73316169,0,35.4576,44.11528064,26.79991864,2
10,10-10-2022,31.840738,35.17760099,28.50387561,0,32.019848,34.52152396,29.51817178,0,34.664486,36.98534244,32.34362942,0,31.516987,34.76210114,28.27187255,0,35.385326,44.04263267,26.7280201,2
11,11-10-2022,31.852573,35.1892925,28.51585429,0,31.916702,34.41827071,29.41513383,0,34.676964,36.99772045,32.35620716,0,31.54771,34.79268507,28.30273576,0,35.30843,43.96536347,26.65149597,2
12,12-10-2022,31.853142,35.18971814,28.51656543,0,31.872614,34.37407533,29.37115248,0,34.736664,37.05732118,32.41600646,0,30.783087,34.02792261,27.53825094,0,35.409527,44.06609023,26.75296342,2
13,13-10-2022,31.903484,35.2399188,28.56704989,0,32.26352,34.76487433,29.76216425,0,35.03164,37.35219776,32.71108043,0,30.34477,33.58946827,27.1000726,0,35.452198,44.10839328,26.79600278,2
14,14-10-2022,31.892056,35.22834891,28.55576211,0,32.715588,35.2168369,30.21433833,0,35.3052,37.62565923,32.98473811,0,30.492462,33.73702281,27.2479015,0,35.36462,44.0204495,26.70879092,2
15,15-10-2022,31.863876,35.20002953,28.52772316,0,32.96042,35.46156287,30.45927453,0,35.15414,37.47450351,32.83377744,0,30.988178,34.23260255,27.74375395,0,35.602947,44.25841275,26.94748172,2
16,16-10-2022,31.851704,35.18771746,28.51568983,0,32.90909,35.41012782,30.40804845,0,35.5953,37.91556487,33.27503267,0,31.780111,35.02440007,28.53582255,0,35.64249,44.29759431,26.98738646,2
17,17-10-2022,31.860025,35.1959007,28.52415011,0,33.11648,35.61741761,30.61554595,0,35.538383,37.85855324,33.21821373,0,30.486454,33.73060805,27.24229997,0,35.761425,44.41616955,27.10668049,2
18,18-10-2022,31.884518,35.22025528,28.54878006,0,33.075356,35.57618814,30.57452292,0,35.616604,37.93667785,33.29652986,0,30.216267,33.46028678,26.97224648,0,35.694195,44.34858212,27.03980747,2
19,19-10-2022,31.919113,35.25471393,28.58351239,0,33.224304,35.72503422,30.72357418,0,35.572968,37.89294635,33.25298871,0,30.152761,33.39664853,26.90887438,0,35.73928,44.39331301,27.08524839,2
20,20-10-2022,31.881762,35.21722633,28.54629677,0,33.144817,35.64544542,30.64418929,0,35.419086,37.73897069,33.09920222,0,30.460352,33.70410677,27.21659712,0,35.878418,44.53209745,27.22473849,2
21,21-10-2022,31.858921,35.19425068,28.52359142,0,32.90299,35.40351518,30.40246169,0,35.67392,37.99370991,33.35412944,0,30.601223,33.84484638,27.3575996,0,36.01402,44.66734786,27.36069016,2
22,22-10-2022,32.015873,35.35106828,28.68067763,0,33.045174,35.5455997,30.54474759,0,36.10944,38.42913668,33.78974302,0,29.755585,32.9990775,26.51209194,0,36.139324,44.79230459,27.48634378,2
23,23-10-2022,32.02435,35.35941108,28.68928734,0,33.778656,36.278982,31.27833001,0,35.97216,38.29176434,33.65255634,0,29.639477,32.88283976,26.39611379,0,36.48586,45.13849307,27.83322476,2
24,24-10-2022,32.010334,35.34526327,28.67540476,0,33.34605,35.84627684,30.84582369,0,35.545967,37.86547887,33.22645534,0,29.672634,32.91586815,26.4294001,0,36.6178,45.27009176,27.96551157,2
25,25-10-2022,32.091522,35.4263197,28.75672473,0,33.83004,36.33016777,31.32991219,0,35.060284,37.37970378,32.74086354,0,29.428684,32.67179011,26.18557836,0,36.52031,45.17225767,27.86836122,2
26,26-10-2022,32.21608,35.55074627,28.88141315,0,34.31995,36.81997974,31.81992047,0,35.604206,37.92353514,33.28487703,0,29.15513,32.39810894,25.91215184,0,36.428547,45.08015545,27.77693836,2
27,27-10-2022,32.246265,35.58080189,28.91172893,0,34.42128,36.92121202,31.9213478,0,35.220016,37.53925506,32.90077789,0,29.069788,32.31264003,25.82693593,0,36.187912,44.83918305,27.53664092,2
28,28-10-2022,32.00478,35.33918706,28.67037257,0,33.469868,35.96970293,30.97003248,0,35.067944,37.38709227,32.74879487,0,29.827059,33.06978516,26.58433243,0,36.10739,44.75832713,27.45645558,2
29,29-10-2022,32.092567,35.4268463,28.75828858,0,33.4559,35.95563725,30.95615932,0,35.3006,37.61965755,32.98153874,0,29.186073,32.42867481,25.94347179,0,35.940945,44.59154735,27.29034199,2
30,30-10-2022,32.22615,35.56030183,28.8919992,0,34.06744,36.56708338,31.56779669,0,36.530823,38.84979345,34.21185206,0,28.809587,32.05206495,25.56711001,0,35.7925,44.44277132,27.14222777,2
31,31-10-2022,32.227734,35.56175823,28.89370899,0,34.010845,36.51039355,31.51129682,0,36.86171,39.18059217,34.54282702,1,28.678637,31.92099081,25.43628229,0,35.59075,44.24069471,26.94080859,2
32,01-11-2022,32.170918,35.50481628,28.83701874,0,34.07661,36.57606457,31.57715656,0,36.588734,38.90752871,34.26993863,1,28.63753,31.87976124,25.39529751,0,35.522446,44.17206222,26.87282913,2
33,02-11-2022,31.944944,35.27871814,28.61117062,0,33.802605,36.30196496,31.30324439,0,35.413292,37.73200003,33.09458384,0,29.351185,32.59329514,26.10907455,0,35.401863,44.05115532,26.75257088,2
34,03-11-2022,31.853283,35.18693253,28.51963333,0,32.752815,35.25208245,30.25354804,0,35.075703,37.39432441,32.75708093,0,30.086168,33.32815784,26.84417874,0,35.528362,44.17733237,26.87939218,2
35,04-11-2022,31.860115,35.19364133,28.52658877,0,32.642498,35.14167277,30.14332326,0,35.84798,38.16651647,33.52944453,0,30.013805,33.25567501,26.77193577,0,35.08704,43.73569011,26.43838979,2
36,05-11-2022,31.88777,35.22117351,28.55436589,0,33.017456,35.51653899,30.51837312,0,35.894592,38.21304308,33.57614149,0,29.925081,33.16683177,26.68333073,0,34.78383,43.43216115,26.13549632,2
37,06-11-2022,31.869616,35.20289775,28.53633336,0,33.10761,35.60660055,30.60861704,0,35.173706,37.49207225,32.85533986,0,30.27471,33.51634194,27.03307746,0,34.618145,43.26616186,25.97012812,2
38,07-11-2022,31.850477,35.18363863,28.51731581,0,32.956253,35.45515426,30.45735184,0,35.543056,37.86133868,33.22477429,0,30.016582,33.25809728,26.7750677,0,34.6367,43.2844032,25.98899615,2
39,08-11-2022,31.855698,35.18873911,28.52265615,0,32.880157,35.37896877,30.38134618,0,35.761383,38.07958184,33.44318427,1,30.188063,33.42946082,26.94666451,0,34.305195,42.95258723,25.65780248,2
40,09-11-2022,31.838058,35.17098087,28.50513607,0,32.601303,35.10002512,30.10258108,0,35.16644,37.48455501,32.8483231,0,30.764404,34.00568664,27.52312195,0,34.341297,42.98838056,25.69421374,2
41,10-11-2022,31.819525,35.15232892,28.48672061,0,32.784935,35.28356837,30.28630163,0,35.32641,37.64444211,33.00837467,0,30.566494,33.80766134,27.32532663,0,34.18487,42.83164832,25.53809502,2
42,11-11-2022,31.818512,35.15119873,28.48582519,0,33.393135,35.89168043,30.89458971,0,35.52577,37.84372035,33.20781621,0,30.67056,33.91161403,27.42950765,0,34.00746,42.65393363,25.36098946,2
43,12-11-2022,31.826311,35.15888133,28.49374089,0,33.130157,35.62861546,30.63169948,0,35.53375,37.85161964,33.21587762,0,30.591555,33.83249449,27.35061479,0,33.94461,42.59078031,25.29844088,2
44,13-11-2022,31.861082,35.1935366,28.52862755,0,32.56731,35.06568158,30.06893909,0,35.2669,37.58468965,32.94910857,0,30.036963,33.27778984,26.79613518,0,33.53015,42.17602091,24.88428183,2
45,14-11-2022,31.884714,35.2170538,28.55237445,0,33.400593,35.89887795,30.90230766,0,35.143356,37.46106698,32.82564566,0,29.565044,32.80576004,26.32432876,0,33.58248,42.22805295,24.93690982,2
46,15-11-2022,31.899637,35.23186289,28.56741155,0,33.677273,36.17547247,31.17907312,0,35.376743,37.69437468,33.05911195,0,29.121067,32.36167182,25.88046228,0,33.5837,42.22897406,24.93842249,2
47,16-11-2022,31.851725,35.18383713,28.51961211,0,34.4035,36.90161444,31.90538477,0,35.039078,37.35663042,32.7215251,0,30.251614,33.49210834,27.01111889,0,33.5057,42.15068136,24.86071696,2
48,17-11-2022,31.819448,35.15144867,28.48744827,0,32.705074,35.20310495,30.20704367,0,34.464878,36.78235263,32.14740353,0,30.558018,33.79840323,27.31763223,0,33.39638,42.0410722,24.75169056,2
49,18-11-2022,31.8162,35.14808899,28.48431152,0,31.904747,34.40269408,29.40679994,0,34.68119,36.99858751,32.36379347,0,30.288,33.52827721,27.04772301,0,33.596897,42.24129876,24.95249549,2
50,19-11-2022,31.812746,35.14452417,28.48096793,0,32.409832,34.90769614,29.91196786,0,34.758045,37.07536528,32.44072511,0,29.793934,33.03410339,26.55376434,0,33.198208,41.8423225,24.55409321,2
51,20-11-2022,31.813995,35.14566371,28.48232701,0,32.750156,35.24793825,30.25237456,0,35.47297,37.79021279,33.15572532,0,30.414875,33.65493781,27.17481226,0,33.142597,41.78642705,24.49876735,2
52,21-11-2022,31.919025,35.25058485,28.58746599,0,32.45426,34.95196196,29.95656159,0,35.987743,38.30491136,33.6705754,1,29.458319,32.69827556,26.21836186,0,32.844566,41.4881136,24.20101909,2
53,22-11-2022,31.950329,35.28178018,28.61887747,0,32.704247,35.20186568,30.20662736,0,36.04696,38.36405174,33.72986611,1,29.00712,32.24697188,25.76726839,0,32.866676,41.5099432,24.22340947,2
54,23-11-2022,31.964687,35.29603147,28.63334322,0,32.813065,35.31060335,30.3155258,0,35.89192,38.20893642,33.57489995,1,28.803885,32.04363197,25.56413704,0,32.762787,41.40577554,24.11979819,2
55,24-11-2022,31.978481,35.30971904,28.64724355,0,32.79368,35.2911373,30.29621927,0,35.646244,37.9631883,33.3292998,1,28.766552,32.00619598,25.52690796,0,32.768295,41.41100796,24.12558261,2
56,25-11-2022,31.993261,35.32439355,28.66212912,0,33.092815,35.5901953,30.5954355,0,35.835014,38.15188519,33.5181435,1,28.664825,31.90436682,25.42528406,0,32.54752,41.18995856,23.90508081,2
57,26-11-2022,31.980057,35.31108429,28.64902923,0,33.468185,35.96548684,30.97088401,0,36.202843,38.51964075,33.88604468,1,28.688858,31.92829761,25.44941846,0,32.886253,41.52842064,24.24408608,2
58,27-11-2022,31.968567,35.29949059,28.6376432,0,33.273354,35.77057715,30.77613001,0,35.964878,38.2816039,33.64815227,1,28.765072,32.00441046,25.52573328,0,32.901466,41.54336425,24.25956849,2
59,28-11-2022,31.945642,35.27646318,28.61482177,1,33.196587,35.69373297,30.69944025,0,36.17264,38.48929594,33.85598757,1,28.77292,32.01215905,25.53368217,0,32.750053,41.39168409,24.10842272,2
60,29-11-2022,31.948914,35.27963214,28.61819501,1,32.983887,35.4809565,30.48681694,0,36.709167,39.02575063,34.39258433,1,28.857992,32.09713128,25.61885307,0,33.055237,41.69660251,24.41387113,2
61,30-11-2022,31.914486,35.2451032,28.58386866,1,33.053402,35.55039579,30.5564081,0,36.30005,38.61656152,33.98353613,1,29.147303,32.38634323,25.90826203,0,32.653713,41.29481612,24.01261033,2
62,01-12-2022,31.88282,35.21333696,28.5523033,1,32.792988,35.28990636,30.29606928,0,36.019318,38.33576046,33.70287479,1,29.34601,32.58495312,26.10706729,0,32.4591,41.09994111,23.81825652,2
63,02-12-2022,31.858803,35.18922003,28.52838556,1,32.674786,35.17162949,30.17794174,0,35.780125,38.09649823,33.4637511,1,29.548117,32.78696274,26.30927063,0,32.35498,40.99556437,23.71439657,2
64,03-12-2022,31.843388,35.17370609,28.51306912,1,32.300663,34.79743283,29.80389315,0,35.662403,37.97870799,33.34609822,1,29.54671,32.78545909,26.30795903,0,32.306664,40.94699122,23.66633581,2
65,04-12-2022,31.821022,35.15124262,28.49080145,1,32.200138,34.69683454,29.70344165,0,35.75921,38.07544547,33.44297189,1,29.90455,33.14320537,26.66589573,0,32.011677,40.6517505,23.37160308,2
66,05-12-2022,31.820662,35.15078508,28.49053801,0,32.457985,34.95460861,29.96136124,0,35.971115,38.2872844,33.65494582,1,29.717916,32.95647693,26.47935605,0,31.77158,40.41140166,23.13175782,2
67,06-12-2022,31.82944,35.1594665,28.49941183,0,32.337013,34.83356481,29.84046168,0,35.31934,37.63544213,33.00323737,0,29.709356,32.94782319,26.47088943,0,31.491852,40.13142413,22.85227948,2
68,07-12-2022,31.833261,35.16319347,28.50332951,0,32.327,34.82347974,29.83051959,0,35.427246,37.74328215,33.11121003,0,29.518852,32.75722638,26.28047809,0,31.040588,39.67991332,22.40126344,2
69,08-12-2022,31.83196,35.16179815,28.5021232,0,32.180176,34.676585,29.68376656,0,35.2676,37.58357134,32.95163068,0,29.493177,32.73145966,26.25489517,0,31.045609,39.68468827,22.40652877,2
70,09-12-2022,31.843628,35.17337175,28.51388411,0,32.239338,34.73567693,29.74299891,0,35.3353,37.65120564,33.01939526,0,29.27372,32.51191095,26.03552863,0,30.95913,39.5979661,22.32029257,2
71,10-12-2022,31.866068,35.1957189,28.53641687,0,32.32638,34.82265111,29.83011225,0,35.693367,38.00920764,33.37752636,1,28.771118,32.00921907,25.53301726,0,30.840618,39.47921411,22.20202215,2
72,11-12-2022,31.924608,35.25416728,28.59504918,0,33.052044,35.5482444,30.55584343,0,36.5142,38.82997498,34.19842162,1,28.585012,31.82302391,25.34700096,0,30.561821,39.20017838,21.92346358,2
73,12-12-2022,31.93212,35.26158731,28.60265143,1,33.061787,35.55791883,30.56565447,1,36.846115,39.16182842,34.5304018,2,28.553204,31.79112645,25.31528071,0,30.6333,39.2714218,21.99517976,2
74,13-12-2022,31.921484,35.25086168,28.59210631,1,32.85275,35.34881338,30.35668436,1,36.555725,38.87137563,34.24007456,1,28.566664,31.80449883,25.32882865,0,30.408138,39.04602512,21.77025143,2
75,14-12-2022,31.895725,35.22501352,28.56643698,1,32.41271,34.90870576,29.9167108,0,36.153507,38.46909558,33.83791889,1,28.654316,31.89206409,25.41656781,0,30.442474,39.08012924,21.80481949,2
76,15-12-2022,31.867891,35.19709102,28.5386916,1,31.988789,34.48471969,29.49285752,0,35.868206,38.18373277,33.55267927,1,28.681107,31.91876858,25.44344456,0,29.92751,38.56493441,21.2900842,2
77,16-12-2022,31.86867,35.19778151,28.53955751,1,31.879042,34.374907,29.38317635,0,35.75698,38.07244664,33.44151515,1,28.647688,31.88526462,25.4101112,0,29.993984,38.63118176,21.35678669,2
78,17-12-2022,31.861855,35.19087969,28.53282942,1,32.084114,34.57991428,29.58831387,0,35.726143,38.04154821,33.41073755,1,28.672941,31.91043344,25.43544897,0,29.801199,38.43817113,21.16422679,2
79,18-12-2022,31.837616,35.16655509,28.50867685,1,32.310337,34.80607278,29.81460135,0,35.78108,38.09642384,33.46573283,1,28.831741,32.06914992,25.59433275,0,29.661444,38.29819272,21.0246947,2
80,19-12-2022,31.825222,35.15407597,28.49636806,1,32.171963,34.66763461,29.67629087,1,35.642868,37.95815431,33.32758177,1,28.936752,32.17407808,25.69942656,0,29.680758,38.31728558,21.04422946,2
81,20-12-2022,31.81726,35.14603038,28.4884911,1,32.09385,34.58945784,29.59824053,1,35.5447,37.85992825,33.229473,1,28.89745,32.13469326,25.66020573,0,29.765064,38.40137355,21.12875493,2
82,21-12-2022,31.817263,35.14594882,28.48857648,1,31.860205,34.35575078,29.36465862,1,35.27353,37.58869863,32.95835948,1,28.974941,32.21210385,25.73777866,0,29.70342,38.3395134,21.06732788,2
83,22-12-2022,29.419693,32.74829655,26.09108944,0,29.302155,31.79763868,26.8066704,0,31.821688,34.13679981,29.50657558,0,29.26567,32.50275303,26.02858853,0,29.957863,38.59374127,21.32198444,2
84,23-12-2022,27.83266,31.16118247,24.50413888,0,28.95399,31.44941378,26.45856809,0,31.459862,33.774917,29.14480651,0,29.10027,32.33727205,25.86326659,0,29.959545,38.59521141,21.32387886,2
85,24-12-2022,27.63365,30.9620907,24.30520895,0,28.954521,31.44988336,26.459159,0,31.493896,33.80889545,29.17889752,0,29.0489,32.28582464,25.81197656,0,29.846882,38.48233821,21.21142552,2
86,25-12-2022,27.809261,31.13762213,24.48090051,0,29.014381,31.50968356,26.51907926,0,31.397017,33.7119598,29.08207325,0,29.076164,32.31301042,25.83931807,0,29.977217,38.61246534,21.3419681,2
87,26-12-2022,27.872173,31.2004549,24.54389172,0,28.998154,31.49339645,26.50291093,0,31.54957,33.86445826,29.2346819,0,29.15884,32.39560932,25.92207104,0,30.139732,38.77477545,21.50468927,0
88,27-12-2022,28.425037,31.75324061,25.09683416,0,29.53535,32.03053481,27.04016679,0,31.900763,34.21559623,29.58592888,0,29.664856,32.90154888,26.42816303,0,30.2137,38.84853911,21.57885957,0
89,28-12-2022,29.265268,32.59339403,25.93714262,0,29.751963,32.24708856,27.25683677,0,32.028324,34.34310389,29.71354437,0,29.947441,33.18405864,26.71082356,0,30.547459,39.18209731,21.91281999,0
90,29-12-2022,29.966297,33.29434619,26.63824811,0,29.612082,32.10714994,27.11701311,0,31.909092,34.22381838,29.59436551,0,29.774918,33.01146058,26.53837462,0,30.626244,39.26068334,21.99180384,0
91,30-12-2022,28.600641,31.92861447,25.27266803,0,29.383661,31.87867285,26.8886497,0,31.500204,33.81487779,29.18553038,0,29.729559,32.96602819,26.4930897,0,30.478428,39.11267094,21.84418484,0
92,31-12-2022,27.957458,31.28535675,24.62956024,0,29.1882,31.68315537,26.69324463,0,31.401133,33.71575415,29.08651102,0,29.732634,32.96902993,26.49623725,0,30.504387,39.13843545,21.87033835,0
93,01-01-2023,28.097374,31.4251981,24.76954982,0,29.206593,31.70149237,26.71169275,0,31.445631,33.76020104,29.13106101,0,29.498905,32.73522944,26.26258092,0,30.347893,38.98174902,21.7140365,2
94,02-01-2023,28.53024,31.85798998,25.20248823,0,29.359911,31.85475584,26.86506609,0,31.529339,33.84385789,29.21481978,0,29.646065,32.88231777,26.40981175,0,30.408882,39.04254832,21.77521597,2
95,03-01-2023,28.682096,32.00977494,25.35441802,0,29.441612,31.93640283,26.94682166,0,31.677683,33.99215156,29.36321419,0,29.677956,32.91413821,26.44177304,0,30.515224,39.14870275,21.88174616,2
96,04-01-2023,28.409359,31.73696587,25.08175209,0,29.399508,31.89424446,26.90477059,0,32.058903,34.37332165,29.74448383,0,29.778906,33.01501886,26.54279288,0,30.513882,39.14717431,21.88058906,2
97,05-01-2023,27.991898,31.31943376,24.66436141,0,29.275675,31.77035874,26.7809909,0,31.851606,34.1659761,29.53723664,0,29.617643,32.85368757,26.38159914,0,30.65324,39.28634936,22.02013105,2
98,06-01-2023,28.173693,31.50115902,24.84622639,0,29.303204,31.79783512,26.80857204,0,31.673973,33.98829422,29.35965195,0,29.69862,32.93459612,26.46264357,0,30.524818,39.15774632,21.89189052,2
99,07-01-2023,28.401447,31.7288446,25.07405,0,29.465565,31.96014453,26.97098493,0,31.630024,33.94429709,29.31575082,0,29.86418,33.10008877,26.62827045,0,30.370403,39.00315214,21.73765444,2
100,08-01-2023,28.359035,31.68636463,25.03170636,0,29.539606,32.03413479,27.0450774,0,31.779957,34.09418255,29.46573109,0,29.922468,33.15831105,26.68662532,0,30.383774,39.0163458,21.7512018,2
101,09-01-2023,28.658842,31.98610391,25.33158026,0,29.613096,32.10757447,27.118618,0,31.735332,34.0495114,29.42115358,0,29.808443,33.04422048,26.57266566,0,29.969528,38.60192556,21.33713084,2
102,10-01-2023,29.307531,32.63472672,25.980336,0,29.729614,32.22404266,27.23518585,0,31.710876,34.02500915,29.39674378,0,30.253675,33.48938823,27.01796269,0,29.882448,38.51467313,21.25022327,2
103,11-01-2023,29.425385,32.75251427,26.09825477,0,30.064888,32.55926722,27.57050878,0,31.65407,33.96815695,29.33998285,0,30.485853,33.72150216,27.25020423,0,29.4953,38.127355,20.86324559,2
104,12-01-2023,28.421144,31.74820948,25.0940795,0,30.00004,32.49437072,27.50570939,0,32.03235,34.34639064,29.71830662,0,30.231657,33.46724301,26.99607104,0,29.60966,38.24154588,20.97777251,2
105,13-01-2023,28.42759,31.7545905,25.10058834,0,29.889738,32.38402083,27.39545533,0,32.487103,34.80110007,30.17310495,0,30.146273,33.38179649,26.91074882,0,29.64183,38.27355132,21.01010956,2
106,14-01-2023,29.393263,32.72020089,26.06632484,0,30.09271,32.58694597,27.59847502,0,32.022964,34.33691818,29.70901078,0,30.66175,33.8972133,27.42628828,0,29.604183,38.23574048,20.97262592,2
107,15-01-2023,29.542788,32.86966337,26.21591174,0,30.248066,32.74225479,27.75387711,0,31.947336,34.26124663,29.63342576,0,30.751175,33.98657694,27.51577291,0,29.762672,38.39406831,21.13127654,2
108,16-01-2023,29.665974,32.99278812,26.33915921,0,30.494104,32.98824722,27.99996155,0,31.934402,34.24827022,29.62053471,0,30.859571,34.0949138,27.62422911,0,29.628208,38.25944486,20.99697146,2
109,17-01-2023,29.777662,33.10441623,26.45090832,0,30.51107,33.00516773,28.01697277,0,32.186325,34.50015075,29.8724994,0,30.913542,34.1488253,27.67825829,0,29.680008,38.31108766,21.04892821,2
110,18-01-2023,30.313354,33.64004879,26.98666019,0,30.451073,32.94512545,27.95701994,0,32.361378,34.6751619,30.04759353,0,31.642565,34.87779026,28.40733929,0,29.848267,38.47919155,21.21734165,2
111,19-01-2023,30.546696,33.8733312,27.22006021,0,30.55972,33.05372775,28.06571042,0,32.3949,34.70864456,30.08115799,0,31.235655,34.47082313,28.00048653,0,29.967348,38.59812049,21.33657571,2
112,20-01-2023,29.858421,33.18499887,26.53184378,0,30.526146,33.02011116,28.03218071,0,32.46735,34.78105299,30.15364703,0,31.07234,34.30745195,27.83722807,0,30.047474,38.67809594,21.41685187,2
113,21-01-2023,29.010178,32.33669805,25.68365717,0,30.384403,32.87832564,27.89048082,0,32.632668,34.94633081,30.31900428,0,30.924343,34.15939952,27.6892867,0,30.348778,38.97925166,21.71830388,2
114,22-01-2023,28.63248,31.95894481,25.30601643,0,29.525122,32.01900193,27.03124145,0,32.47602,34.78964496,30.16239667,0,30.020287,33.25528827,26.78528485,0,30.180386,38.81071355,21.55005763,2
115,23-01-2023,28.038841,31.36525004,24.71243245,0,29.101427,31.59526579,26.60758837,0,32.063454,34.37703929,29.74986806,0,29.341047,32.57599512,26.10609945,0,29.991522,38.62170606,21.36133761,2
116,24-01-2023,27.972164,31.2985184,24.64580991,0,29.094984,31.58878187,26.60118624,0,31.814774,34.12832123,29.50122589,0,29.183187,32.41808227,25.9482927,0,29.9675,38.5975434,21.33745798,2
117,25-01-2023,27.950138,31.27643865,24.62383754,0,29.172165,31.66592248,26.67840736,0,31.703938,34.01744786,29.3904272,0,29.24784,32.48268345,26.01299831,0,30.100788,38.73069152,21.47088472,2
118,26-01-2023,28.166815,31.49306251,24.84056709,0,29.18454,31.67825774,26.69082185,0,31.570372,33.8838452,29.25689805,0,29.336775,32.571566,26.10198365,0,29.925354,38.5551203,21.2955877,2
